               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,            0.039474,            0.010961,          0.00086184,             0.89459,             0.84409,             0.88609,             0.38212,            0.044176,           0.0092528,          0.00075844,             0.00901,             0.00901,             0.00901
                  32,            0.039069,            0.011199,          0.00072439,             0.90696,               0.896,             0.92884,             0.43553,            0.038914,           0.0088779,          0.00035392,            0.008977,            0.008977,            0.008977
                  33,             0.03888,            0.011062,          0.00071853,             0.90648,             0.88675,             0.93271,             0.42526,            0.041142,           0.0088397,          0.00046856,            0.008944,            0.008944,            0.008944
                  34,             0.03873,            0.011156,          0.00067868,             0.91587,             0.85294,             0.91816,              0.4224,            0.038809,           0.0088801,           0.0010428,            0.008911,            0.008911,            0.008911
                  35,            0.038631,            0.010799,          0.00069584,              0.9202,             0.89414,             0.93159,             0.42894,            0.039139,           0.0089223,          0.00036461,            0.008878,            0.008878,            0.008878
                  36,            0.038516,            0.010772,          0.00065256,             0.91386,             0.87067,             0.92145,             0.43075,            0.039357,           0.0088369,          0.00098794,            0.008845,            0.008845,            0.008845
                  37,            0.038512,            0.011056,          0.00078826,             0.92685,             0.89637,             0.94189,             0.45006,            0.038388,           0.0087927,          0.00075839,            0.008812,            0.008812,            0.008812
                  38,             0.03843,            0.010821,          0.00056046,             0.91107,             0.85902,             0.92671,             0.43023,            0.039255,           0.0089588,          0.00046107,            0.008779,            0.008779,            0.008779
                  39,            0.038255,            0.011148,          0.00052019,             0.92465,             0.89211,             0.93913,             0.43237,            0.039296,           0.0088981,          0.00030585,            0.008746,            0.008746,            0.008746
                  40,            0.037866,            0.011013,          0.00062421,             0.89468,             0.88451,             0.92193,             0.42771,            0.039903,           0.0092284,          0.00087147,            0.008713,            0.008713,            0.008713
                  41,            0.037998,            0.010982,          0.00070741,             0.90042,             0.88292,             0.91633,             0.42428,            0.038873,           0.0089738,          0.00042704,             0.00868,             0.00868,             0.00868
                  42,            0.038151,            0.010904,          0.00056194,             0.88288,             0.89384,             0.92444,             0.42867,            0.039688,           0.0089297,          0.00055672,            0.008647,            0.008647,            0.008647
                  43,            0.038191,            0.010825,           0.0006649,             0.89397,             0.90042,             0.90387,             0.42197,            0.039538,           0.0089641,           0.0005543,            0.008614,            0.008614,            0.008614
                  44,            0.038033,             0.01095,          0.00066467,             0.90468,             0.89644,             0.93042,             0.42126,            0.039257,           0.0089313,          0.00053334,            0.008581,            0.008581,            0.008581
                  45,            0.038196,            0.010971,          0.00051285,             0.90559,             0.91169,             0.94718,             0.44687,            0.038776,            0.008897,          0.00037386,            0.008548,            0.008548,            0.008548
                  46,            0.038034,            0.010816,          0.00065946,             0.92071,             0.90491,              0.9285,               0.448,            0.038407,           0.0087767,           0.0003728,            0.008515,            0.008515,            0.008515
                  47,            0.037415,            0.010785,          0.00071904,             0.91203,             0.89293,             0.93279,               0.431,            0.039039,           0.0089111,          0.00057305,            0.008482,            0.008482,            0.008482
                  48,            0.038082,            0.010888,          0.00055477,             0.88033,             0.91913,             0.91733,             0.42549,            0.039271,           0.0089463,          0.00032313,            0.008449,            0.008449,            0.008449
                  49,            0.037525,            0.010779,          0.00044276,             0.90446,             0.89975,             0.93691,             0.44567,            0.038729,           0.0088283,          0.00035541,            0.008416,            0.008416,            0.008416
                  50,            0.037638,            0.010738,          0.00058414,             0.90257,              0.8718,             0.92289,             0.44046,            0.038394,           0.0087773,          0.00057557,            0.008383,            0.008383,            0.008383
                  51,            0.037557,            0.010793,           0.0006205,             0.93542,             0.90343,             0.95038,             0.44441,            0.038488,           0.0088682,           0.0004859,             0.00835,             0.00835,             0.00835
                  52,            0.037564,            0.010849,          0.00054956,             0.92062,             0.90383,             0.92604,             0.45192,            0.037944,           0.0087167,          0.00045126,            0.008317,            0.008317,            0.008317
                  53,            0.037298,            0.010661,          0.00054801,             0.91893,             0.88104,             0.91382,             0.42909,            0.038961,           0.0089528,          0.00042118,            0.008284,            0.008284,            0.008284
                  54,            0.037533,            0.010585,           0.0005391,             0.89262,               0.871,             0.92753,             0.42611,            0.039614,           0.0088892,          0.00063793,            0.008251,            0.008251,            0.008251
                  55,            0.037297,            0.010803,           0.0004745,             0.91469,             0.92546,             0.94461,             0.43337,            0.038977,           0.0088505,          0.00038276,            0.008218,            0.008218,            0.008218
                  56,             0.03707,            0.010889,          0.00050341,             0.92736,             0.89179,             0.94324,             0.44243,            0.038583,           0.0088308,          0.00030851,            0.008185,            0.008185,            0.008185
                  57,            0.037442,            0.010777,          0.00039984,             0.91896,             0.88464,             0.93562,             0.44477,            0.038331,           0.0087884,          0.00036272,            0.008152,            0.008152,            0.008152
                  58,            0.037611,            0.010709,          0.00042078,             0.91369,             0.90711,             0.94109,             0.43925,            0.039157,           0.0088915,           0.0003188,            0.008119,            0.008119,            0.008119
                  59,            0.037094,            0.010724,          0.00047029,              0.8993,             0.88853,             0.93098,             0.42664,            0.038856,            0.008897,          0.00035489,            0.008086,            0.008086,            0.008086
                  60,            0.037179,            0.011119,          0.00054685,             0.91693,             0.89341,             0.94322,              0.4586,            0.038046,           0.0087144,          0.00035009,            0.008053,            0.008053,            0.008053
                  61,            0.036802,            0.010696,          0.00046757,             0.91767,             0.89839,             0.92894,             0.45619,            0.037924,           0.0087629,          0.00024569,             0.00802,             0.00802,             0.00802
                  62,            0.036759,            0.010686,          0.00037244,             0.90947,             0.88693,             0.91787,             0.44585,            0.038456,           0.0088538,          0.00028263,            0.007987,            0.007987,            0.007987
                  63,            0.036695,            0.010693,          0.00036872,             0.89964,             0.90049,             0.91768,              0.4528,            0.038653,           0.0088268,          0.00035056,            0.007954,            0.007954,            0.007954
                  64,            0.036372,            0.010484,          0.00032466,             0.91213,             0.86592,              0.9152,             0.45522,            0.038101,           0.0087926,          0.00027008,            0.007921,            0.007921,            0.007921
                  65,            0.036044,            0.010697,          0.00035886,             0.93822,             0.88519,               0.941,             0.45139,            0.038566,           0.0089264,          0.00034913,            0.007888,            0.007888,            0.007888
                  66,            0.036658,            0.010779,          0.00046899,             0.89426,             0.92994,             0.94502,             0.44294,            0.038782,           0.0089276,          0.00024557,            0.007855,            0.007855,            0.007855
                  67,            0.036409,            0.010782,          0.00031919,             0.91121,             0.89367,             0.92491,             0.45188,            0.037579,           0.0086854,          0.00019367,            0.007822,            0.007822,            0.007822
                  68,            0.036208,            0.010664,          0.00043416,             0.90361,             0.88693,             0.93265,             0.44079,             0.03826,           0.0088137,          0.00043615,            0.007789,            0.007789,            0.007789
                  69,            0.036819,            0.010683,           0.0006635,             0.89887,             0.89095,             0.92641,             0.43813,             0.03838,           0.0088532,          0.00033848,            0.007756,            0.007756,            0.007756
                  70,            0.036605,            0.010752,          0.00036886,             0.90045,             0.89827,               0.939,             0.45621,            0.038612,           0.0088184,           0.0002213,            0.007723,            0.007723,            0.007723
                  71,            0.036326,            0.010685,          0.00030786,             0.91816,             0.91204,             0.94543,             0.43705,            0.038825,           0.0088874,          0.00026407,             0.00769,             0.00769,             0.00769
                  72,            0.036231,            0.010665,          0.00038743,              0.9237,             0.92564,             0.94473,             0.43477,            0.038322,           0.0088908,          0.00030731,            0.007657,            0.007657,            0.007657
                  73,            0.036001,            0.010812,          0.00028384,             0.89132,             0.91733,             0.93106,             0.44008,            0.038096,           0.0088199,          0.00021404,            0.007624,            0.007624,            0.007624
                  74,             0.03637,             0.01056,          0.00034106,             0.92097,             0.91276,               0.936,             0.44061,             0.03855,           0.0089204,          0.00024556,            0.007591,            0.007591,            0.007591
                  75,            0.036235,            0.010627,          0.00049214,             0.90758,             0.87281,             0.91849,             0.44774,            0.038654,           0.0089922,          0.00034773,            0.007558,            0.007558,            0.007558
                  76,            0.036441,            0.010516,          0.00045305,             0.89517,             0.90551,             0.92967,             0.45047,            0.038395,           0.0088339,           0.0002898,            0.007525,            0.007525,            0.007525
                  77,            0.036013,            0.010452,          0.00029014,             0.91511,             0.90468,             0.93723,             0.45261,            0.038293,            0.008837,          0.00033982,            0.007492,            0.007492,            0.007492
                  78,             0.03539,            0.010327,          0.00028863,             0.91407,             0.91916,             0.93673,             0.44721,            0.038131,           0.0088757,          0.00035451,            0.007459,            0.007459,            0.007459
                  79,            0.035633,            0.010513,          0.00027158,             0.91381,             0.90949,             0.93543,             0.45285,            0.037647,            0.008776,          0.00026758,            0.007426,            0.007426,            0.007426
                  80,            0.035673,            0.010387,          0.00029935,             0.91668,             0.89743,             0.92047,             0.45248,            0.038075,           0.0088302,          0.00021761,            0.007393,            0.007393,            0.007393
                  81,            0.035656,            0.010611,          0.00040229,             0.91161,             0.88702,             0.93036,             0.45425,            0.037954,           0.0087602,          0.00039659,             0.00736,             0.00736,             0.00736
                  82,             0.03605,            0.010408,          0.00037376,             0.92163,              0.9138,             0.94293,             0.45005,             0.03798,           0.0087697,          0.00022074,            0.007327,            0.007327,            0.007327
                  83,            0.036045,            0.010699,          0.00034724,             0.92267,             0.89836,             0.92584,             0.44384,            0.038247,            0.008879,          0.00020727,            0.007294,            0.007294,            0.007294
                  84,            0.035639,            0.010412,          0.00034468,             0.92643,              0.8909,             0.92173,             0.44378,            0.037891,           0.0087761,          0.00020994,            0.007261,            0.007261,            0.007261
                  85,            0.035441,             0.01068,          0.00034502,             0.93017,             0.90739,             0.93904,             0.45228,            0.037682,           0.0087476,          0.00021466,            0.007228,            0.007228,            0.007228
                  86,             0.03599,            0.010488,          0.00033511,             0.90908,             0.89514,             0.93122,             0.45729,            0.038548,           0.0089493,          0.00025606,            0.007195,            0.007195,            0.007195
                  87,            0.035218,            0.010349,          0.00034538,             0.92895,             0.91675,             0.93714,             0.45072,             0.03864,           0.0088964,          0.00020968,            0.007162,            0.007162,            0.007162
                  88,             0.03542,            0.010441,          0.00034921,             0.92251,             0.91791,             0.93669,             0.45001,            0.038169,           0.0088878,           0.0001592,            0.007129,            0.007129,            0.007129
                  89,            0.035677,            0.010772,           0.0003848,             0.88444,             0.90917,             0.92556,             0.45469,            0.038297,           0.0088719,           0.0002725,            0.007096,            0.007096,            0.007096
                  90,            0.035558,            0.010608,          0.00044391,             0.92777,             0.90809,             0.93818,             0.45057,            0.037793,           0.0087547,          0.00019588,            0.007063,            0.007063,            0.007063
                  91,            0.035222,            0.010243,          0.00036069,             0.92436,             0.90089,             0.93964,             0.45055,            0.038347,           0.0088327,          0.00021512,             0.00703,             0.00703,             0.00703
                  92,            0.035507,            0.010619,          0.00034894,             0.92342,             0.91199,             0.93933,              0.4589,            0.038369,           0.0088907,          0.00025879,            0.006997,            0.006997,            0.006997
                  93,             0.03485,            0.010592,          0.00028187,             0.93029,             0.88866,             0.93811,             0.45413,            0.037746,           0.0086775,          0.00020862,            0.006964,            0.006964,            0.006964
                  94,            0.035236,             0.01046,          0.00024681,             0.91594,             0.89201,             0.93289,             0.45125,             0.03813,           0.0088219,          0.00021086,            0.006931,            0.006931,            0.006931
                  95,            0.035183,            0.010331,           0.0003397,             0.91084,             0.90265,             0.93225,             0.44715,            0.037957,           0.0088031,          0.00021685,            0.006898,            0.006898,            0.006898
                  96,            0.034894,            0.010272,          0.00048469,             0.88621,             0.90815,             0.92945,             0.44539,            0.038892,           0.0089594,          0.00024047,            0.006865,            0.006865,            0.006865
                  97,            0.034552,            0.010327,          0.00040673,             0.93884,             0.89117,             0.94716,             0.45581,            0.038782,           0.0089171,          0.00023082,            0.006832,            0.006832,            0.006832
                  98,            0.035186,             0.01052,          0.00056356,             0.92146,             0.87387,             0.92334,             0.44574,            0.038105,            0.008852,          0.00064882,            0.006799,            0.006799,            0.006799
                  99,            0.034965,            0.010437,          0.00052347,             0.89368,             0.92387,             0.93644,             0.45439,            0.037842,           0.0088228,          0.00020091,            0.006766,            0.006766,            0.006766
                 100,            0.034929,            0.010329,          0.00029513,             0.91204,             0.91958,             0.94904,              0.4485,            0.038085,           0.0087749,          0.00018247,            0.006733,            0.006733,            0.006733
                 101,            0.035304,            0.010459,          0.00026695,             0.89895,             0.90071,             0.92683,              0.4452,            0.037914,           0.0087689,          0.00016912,              0.0067,              0.0067,              0.0067
                 102,            0.034902,            0.010394,          0.00025992,              0.9188,             0.91535,             0.94125,              0.4555,            0.037716,           0.0088167,          0.00016133,            0.006667,            0.006667,            0.006667
                 103,            0.034803,            0.010143,          0.00035787,             0.94212,             0.91549,             0.94271,             0.44722,            0.038451,           0.0088557,          0.00019224,            0.006634,            0.006634,            0.006634
                 104,            0.035112,            0.010356,          0.00032689,             0.92556,             0.91875,             0.93248,             0.44594,            0.038233,           0.0088388,          0.00017575,            0.006601,            0.006601,            0.006601
                 105,            0.034608,            0.010332,           0.0002417,             0.87882,             0.90817,             0.92307,             0.45131,            0.037987,           0.0088234,          0.00016529,            0.006568,            0.006568,            0.006568
                 106,            0.034094,            0.010375,          0.00032309,             0.94145,             0.91247,             0.94761,             0.45104,            0.037874,           0.0087715,          0.00018934,            0.006535,            0.006535,            0.006535
                 107,            0.034396,            0.010075,          0.00039016,              0.9261,             0.89229,             0.93466,             0.45592,            0.037593,           0.0087854,          0.00025367,            0.006502,            0.006502,            0.006502
                 108,            0.034597,            0.010306,          0.00023187,             0.91812,             0.90937,             0.93683,             0.45086,            0.037913,           0.0087622,          0.00019087,            0.006469,            0.006469,            0.006469
                 109,            0.034062,            0.010198,           0.0002088,             0.89851,             0.90196,             0.90506,             0.44315,            0.038023,            0.008822,          0.00018106,            0.006436,            0.006436,            0.006436
                 110,            0.034474,            0.010114,          0.00023562,              0.8936,             0.91616,              0.9324,             0.44905,            0.038477,           0.0089034,          0.00018599,            0.006403,            0.006403,            0.006403
