               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.036701,            0.010729,          0.00038136,             0.91116,             0.90666,             0.93635,             0.46757,            0.036275,           0.0087146,           0.0003135,             0.00307,             0.00307,             0.00307
                  37,            0.036901,            0.010579,          0.00037144,              0.9078,             0.91098,             0.93747,             0.47173,            0.036147,           0.0086962,          0.00029672,            0.002872,            0.002872,            0.002872
                  38,            0.036437,             0.01067,          0.00040311,             0.90128,             0.91115,               0.925,             0.46479,            0.035828,           0.0086455,          0.00033512,            0.002674,            0.002674,            0.002674
                  39,            0.036525,            0.010717,          0.00033232,             0.90923,             0.89796,              0.9334,             0.45476,            0.036125,           0.0086815,          0.00021691,            0.002476,            0.002476,            0.002476
                  40,            0.036783,            0.010601,          0.00039369,             0.91046,             0.90226,             0.93113,             0.45522,            0.036251,            0.008793,           0.0001858,            0.002278,            0.002278,            0.002278
                  41,            0.035978,            0.010578,          0.00036624,              0.9082,             0.91468,              0.9439,               0.455,            0.036027,            0.008737,          0.00020356,             0.00208,             0.00208,             0.00208
                  42,            0.035924,            0.010461,          0.00028884,             0.90351,             0.90525,             0.92231,             0.45546,            0.035758,           0.0086301,          0.00027005,            0.001882,            0.001882,            0.001882
                  43,            0.035606,            0.010603,          0.00024826,             0.89711,             0.90837,             0.91895,             0.46634,             0.03606,           0.0087123,            0.000313,            0.001684,            0.001684,            0.001684
                  44,            0.036088,            0.010467,          0.00022416,             0.88333,             0.90597,             0.91876,             0.47122,            0.036189,           0.0087261,          0.00024879,            0.001486,            0.001486,            0.001486
                  45,            0.035406,            0.010611,          0.00025436,             0.92259,             0.90839,             0.93888,             0.47785,            0.035898,           0.0086495,          0.00016924,            0.001288,            0.001288,            0.001288
                  46,             0.03557,             0.01058,          0.00018719,             0.90053,             0.91293,             0.92885,             0.46876,            0.035819,           0.0086182,          0.00015326,             0.00109,             0.00109,             0.00109
                  47,            0.035082,            0.010198,          0.00016397,             0.92696,             0.91255,             0.93883,             0.46964,             0.03628,           0.0086661,          0.00013097,            0.000892,            0.000892,            0.000892
                  48,            0.035142,            0.010319,          0.00022844,             0.91551,             0.89867,             0.92639,              0.4697,            0.035762,           0.0086682,          0.00014205,            0.000694,            0.000694,            0.000694
                  49,            0.034606,            0.010487,          0.00017433,              0.9051,             0.90807,             0.92771,             0.46693,            0.035876,           0.0087048,           0.0001099,            0.000496,            0.000496,            0.000496
