               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.025048,            0.050244,                   0,             0.96168,             0.94534,             0.97268,             0.74243,            0.024304,            0.039491,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.024382,            0.050573,                   0,             0.97507,             0.93913,             0.97653,             0.75578,            0.022537,            0.038312,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.025029,            0.047663,                   0,             0.96473,             0.94534,             0.98211,             0.74905,            0.022718,            0.038236,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.025594,            0.047639,                   0,             0.96708,             0.94896,             0.97775,              0.7476,            0.022614,            0.037891,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.024887,            0.047024,                   0,             0.97286,             0.93522,              0.9786,             0.72469,            0.024613,            0.038953,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.024743,            0.045778,                   0,             0.95492,             0.94739,             0.97609,              0.7457,            0.022761,            0.039672,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.024289,            0.051979,                   0,             0.96952,             0.93913,             0.97274,             0.71992,            0.025148,            0.040057,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.024418,            0.046229,                   0,             0.96829,             0.92547,             0.96929,             0.73555,            0.023281,            0.039118,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.023377,             0.05246,                   0,             0.97006,             0.93292,             0.97248,             0.71991,             0.02314,            0.040123,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.024512,            0.048191,                   0,             0.97135,             0.94286,             0.98006,             0.73272,             0.02348,            0.038953,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.023992,            0.046232,                   0,             0.95848,             0.94643,             0.97523,             0.73286,            0.023558,            0.038589,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.023582,            0.043038,                   0,             0.96116,             0.94161,              0.9748,             0.74962,            0.024703,            0.039378,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.022987,             0.04118,                   0,             0.97313,             0.94461,             0.98061,             0.73533,            0.022908,            0.037982,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.024275,            0.046762,                   0,             0.96792,             0.93715,             0.97792,             0.74251,            0.022035,            0.037899,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.023147,            0.045001,                   0,             0.96826,             0.94037,             0.97053,             0.73044,            0.023413,            0.039092,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.026027,             0.04745,                   0,             0.96325,             0.94426,              0.9769,              0.7584,            0.021278,            0.037632,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.023305,            0.049025,                   0,              0.9717,             0.93852,              0.9746,             0.74328,            0.023287,            0.039258,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.024335,            0.048807,                   0,             0.97195,             0.94706,             0.97833,             0.74913,            0.022619,            0.038387,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024524,            0.046881,                   0,             0.97542,              0.9441,              0.9811,             0.73287,            0.023637,             0.03874,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.024346,            0.047674,                   0,             0.97462,             0.94286,             0.98037,             0.75942,            0.021776,            0.038629,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.022511,            0.046979,                   0,             0.96589,             0.94037,             0.97577,             0.73713,            0.024205,            0.041346,                   0,            0.007459,            0.007459,            0.007459
                  79,              0.0238,            0.046649,                   0,             0.97518,             0.92736,             0.97727,             0.73633,            0.022575,            0.038612,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.023787,            0.045792,                   0,             0.96201,             0.93416,             0.97183,             0.74921,            0.022179,            0.038696,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.023911,            0.042343,                   0,             0.97513,             0.92555,             0.98001,              0.7536,            0.021541,            0.037886,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.022785,              0.0494,                   0,             0.97421,             0.93861,             0.98011,             0.75473,            0.021695,            0.038272,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.022219,            0.044034,                   0,             0.97422,             0.93888,             0.97739,             0.74178,            0.021848,            0.038982,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.022021,            0.046044,                   0,             0.97095,             0.94658,             0.97721,              0.7459,            0.022041,            0.038048,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.021778,            0.044743,                   0,             0.97253,             0.94534,             0.97818,             0.75707,            0.021906,            0.037843,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.021986,            0.047351,                   0,             0.96954,             0.94889,              0.9806,             0.74894,            0.021742,            0.037763,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.022298,            0.043199,                   0,             0.96452,              0.9455,             0.97882,             0.76159,            0.021555,            0.037603,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.024029,            0.049649,                   0,             0.96554,             0.94783,             0.97879,             0.75476,            0.022393,            0.038572,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.022844,             0.04449,                   0,             0.97455,             0.95149,             0.97932,             0.74919,            0.022527,            0.037807,                   0,            0.007096,            0.007096,            0.007096
                  90,             0.02138,            0.044252,                   0,             0.97319,             0.94698,             0.98104,             0.75559,             0.02248,            0.037862,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.021214,            0.043152,                   0,             0.97388,             0.93292,             0.97487,             0.75413,            0.021779,            0.038165,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.023575,            0.044803,                   0,             0.97445,             0.94746,             0.97962,             0.76642,            0.021011,            0.037196,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.023167,            0.045524,                   0,             0.97286,             0.95031,             0.97864,             0.74529,            0.023299,            0.037896,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.023423,            0.041222,                   0,             0.98057,             0.94015,             0.97836,             0.76905,            0.021458,            0.037109,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.019892,            0.041925,                   0,             0.97472,             0.94907,             0.97859,             0.75638,            0.021741,             0.03758,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.020557,            0.040063,                   0,             0.95704,             0.94907,             0.97885,             0.76296,            0.021445,            0.038077,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.021359,            0.044723,                   0,             0.96196,             0.94241,             0.97762,             0.75663,             0.02154,            0.038545,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.020619,            0.044707,                   0,             0.96577,             0.94624,             0.97851,             0.74548,             0.02263,            0.038976,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.023043,            0.042756,                   0,             0.95862,             0.94286,             0.98024,             0.75402,            0.021467,            0.038589,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.020602,            0.044385,                   0,             0.95596,             0.94907,             0.97844,             0.75408,            0.021846,            0.039022,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.021792,            0.047031,                   0,             0.96513,             0.93665,             0.97278,                0.75,             0.02243,            0.039272,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.021807,            0.046752,                   0,             0.96623,             0.93168,             0.97096,             0.75686,            0.021263,            0.038157,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.021147,            0.047239,                   0,             0.97061,             0.94364,             0.97668,             0.76042,             0.02185,            0.038942,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.021931,            0.044758,                   0,             0.97708,              0.9441,             0.97771,             0.75779,            0.022169,            0.039019,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.022473,            0.044633,                   0,             0.97003,             0.94161,             0.97816,             0.76426,            0.021391,            0.038236,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.021291,            0.045702,                   0,             0.96945,              0.9441,             0.97843,             0.74752,            0.022637,            0.038884,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.021262,            0.043883,                   0,             0.97186,             0.94381,             0.97448,             0.76174,            0.020961,            0.037757,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.022256,            0.046518,                   0,             0.97064,             0.94465,             0.97806,             0.76177,            0.021352,            0.037305,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.020905,            0.041627,                   0,             0.97464,              0.9441,             0.97975,              0.7623,             0.02165,            0.037528,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.020086,            0.040149,                   0,             0.97685,             0.94907,             0.98045,             0.77177,            0.020896,            0.036817,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.020728,            0.043308,                   0,             0.97346,             0.95031,             0.97935,             0.75552,            0.021736,            0.037641,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.021247,            0.042104,                   0,             0.97209,             0.94037,             0.97786,             0.75471,            0.022097,            0.038198,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.021604,            0.039782,                   0,             0.96938,             0.94534,             0.97946,             0.74926,            0.022267,            0.038432,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.020973,            0.042635,                   0,             0.97735,             0.94783,             0.97918,             0.75434,            0.022347,            0.038045,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.020618,             0.04458,                   0,             0.97431,             0.94234,             0.97775,             0.76711,            0.021037,            0.037839,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.021609,            0.045353,                   0,              0.9734,             0.94907,             0.97875,             0.76745,            0.021577,            0.037895,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.021016,            0.044275,                   0,             0.97357,             0.94037,             0.97452,             0.76611,            0.021304,            0.038629,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.019817,            0.042786,                   0,             0.97463,             0.94037,             0.97582,             0.76973,            0.020904,            0.038202,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.02092,            0.044646,                   0,             0.96004,             0.95501,             0.97811,             0.75973,            0.021629,            0.038534,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.020752,            0.040083,                   0,             0.96333,             0.94633,             0.97312,             0.74052,            0.022678,            0.038651,                   0,            0.006073,            0.006073,            0.006073
                 121,             0.02085,              0.0429,                   0,             0.96704,             0.94658,             0.97632,             0.76384,            0.020997,            0.038223,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.01929,            0.040611,                   0,             0.97425,             0.94907,             0.97758,             0.75965,            0.021385,            0.039066,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.019397,            0.040385,                   0,             0.97466,             0.94783,             0.97595,             0.77332,            0.020923,            0.038191,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.020253,            0.042652,                   0,             0.97395,             0.95031,             0.97644,             0.77233,            0.020786,            0.038008,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.021122,            0.043973,                   0,              0.9732,             0.94739,             0.97646,             0.77048,            0.020896,             0.03815,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.020045,            0.041251,                   0,             0.96714,             0.94037,             0.97438,             0.76964,              0.0215,            0.038987,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.018798,            0.044817,                   0,             0.96945,             0.94619,             0.97782,              0.7753,            0.020669,            0.037673,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.020144,            0.039828,                   0,             0.97456,             0.94907,             0.97937,             0.77031,            0.020904,            0.038029,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.020086,            0.047053,                   0,             0.97413,             0.95031,             0.98021,             0.77566,            0.020818,            0.037565,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.018235,            0.039595,                   0,             0.97686,             0.94405,             0.97599,             0.76387,            0.021383,            0.038685,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.019782,            0.041071,                   0,             0.98258,             0.94037,             0.97604,              0.7731,             0.02069,            0.038615,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.020227,            0.039057,                   0,             0.98194,             0.94532,             0.97695,             0.77253,            0.020819,            0.037963,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.020445,            0.040553,                   0,             0.97127,             0.94534,              0.9749,             0.75956,            0.021314,            0.038211,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.017925,            0.038498,                   0,             0.96935,             0.94303,             0.97349,             0.76629,            0.021198,            0.038233,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.019176,            0.042925,                   0,             0.96622,              0.9528,             0.97934,             0.76095,            0.021956,             0.03842,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.020022,            0.043976,                   0,              0.9691,             0.94286,             0.97607,             0.75699,            0.022015,            0.038401,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.019633,            0.040496,                   0,             0.97389,             0.94286,             0.97461,             0.75758,            0.022106,            0.040015,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.018614,            0.041536,                   0,              0.9706,             0.94534,             0.97611,              0.7522,            0.022099,            0.039321,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.019161,            0.039364,                   0,             0.97318,             0.94657,             0.97499,             0.77548,            0.020662,            0.038559,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.020685,            0.044395,                   0,             0.96827,             0.94775,             0.97562,             0.77431,            0.021073,            0.037927,                   0,            0.005413,            0.005413,            0.005413
                 141,             0.02009,            0.043541,                   0,             0.97558,             0.94311,              0.9765,             0.77035,            0.021069,            0.038092,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.019231,            0.039267,                   0,             0.97069,             0.94619,               0.976,             0.76901,             0.02092,            0.038099,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.019385,             0.04267,                   0,             0.96176,              0.9528,             0.97567,             0.76184,            0.020975,            0.037909,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.019706,            0.041519,                   0,             0.97167,             0.93735,             0.97264,             0.76344,            0.021336,            0.038389,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.019256,            0.042121,                   0,             0.97755,              0.9441,             0.97396,             0.76414,            0.020819,            0.038246,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.019563,            0.043922,                   0,             0.97369,             0.94783,             0.97715,             0.76775,            0.020742,            0.037804,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.019181,            0.041119,                   0,             0.97198,             0.94793,             0.97515,             0.77153,            0.020563,            0.038555,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.017372,            0.041712,                   0,             0.97203,             0.95031,             0.97633,             0.76931,             0.02091,            0.038829,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.018704,            0.042025,                   0,             0.97477,              0.9441,             0.97514,             0.76697,            0.021078,            0.038395,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.018318,            0.039114,                   0,             0.96678,             0.95404,             0.97749,             0.74702,            0.022247,            0.039448,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.018922,            0.037976,                   0,             0.96316,             0.94658,             0.97885,             0.76825,            0.020767,             0.03874,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.018537,            0.038784,                   0,             0.97309,              0.9441,             0.97519,             0.76358,            0.020875,            0.038617,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.019124,            0.039536,                   0,              0.9743,             0.94185,             0.97117,             0.76249,            0.021448,            0.039064,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.019717,            0.043734,                   0,             0.96802,             0.94783,             0.97427,             0.76186,             0.02095,            0.038869,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.018098,            0.039977,                   0,              0.9681,             0.94236,              0.9714,             0.76343,            0.021009,            0.038996,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.018327,             0.04071,                   0,             0.96764,             0.94658,             0.97327,             0.76112,            0.021031,            0.038788,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.018251,            0.039519,                   0,             0.96951,             0.94808,             0.97739,             0.76487,            0.020913,            0.038651,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.018566,            0.037069,                   0,             0.97715,             0.94161,              0.9774,             0.76286,             0.02107,            0.038517,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.01884,            0.042565,                   0,             0.97287,             0.95031,             0.98234,             0.76602,            0.020843,            0.038184,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.018102,            0.041674,                   0,             0.97545,             0.94907,             0.98181,             0.77049,            0.020649,            0.038537,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.017485,            0.036629,                   0,             0.97788,             0.94534,              0.9793,             0.76679,            0.020822,            0.039191,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.018657,            0.040236,                   0,             0.97951,             0.95013,             0.97879,              0.7656,            0.020803,            0.038731,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.017994,            0.039451,                   0,             0.98095,             0.95155,             0.98017,             0.77302,            0.020644,            0.038626,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.017834,            0.039011,                   0,             0.98091,             0.94658,             0.97991,             0.77378,            0.020615,            0.038133,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.018164,            0.038064,                   0,             0.97506,              0.9441,             0.97781,             0.76871,            0.021054,            0.038719,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.018693,            0.039768,                   0,             0.96696,             0.94534,             0.97986,             0.77039,            0.021013,            0.038895,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.017652,            0.038715,                   0,             0.96329,             0.94907,             0.98044,             0.76743,            0.020958,             0.03909,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.017244,            0.038953,                   0,             0.97457,             0.95228,             0.98069,             0.77049,            0.020837,            0.039261,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.016699,            0.036023,                   0,             0.97789,              0.9528,             0.98299,              0.7718,            0.020614,            0.038628,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.017787,            0.040296,                   0,             0.97265,             0.94783,             0.97787,             0.76644,            0.021504,            0.038934,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.018679,            0.040522,                   0,              0.9731,             0.94369,             0.97872,              0.7676,            0.020921,            0.038694,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.017478,            0.041996,                   0,             0.97573,             0.94783,             0.97916,             0.76862,            0.020933,             0.03846,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.018395,            0.041384,                   0,             0.97693,             0.94677,             0.97919,             0.77392,             0.02059,            0.037689,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.017316,            0.038547,                   0,             0.98382,             0.94658,             0.98182,             0.77538,            0.020437,            0.037937,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.01665,            0.038158,                   0,             0.97684,               0.943,             0.98062,             0.77648,            0.020342,            0.038846,                   0,            0.004258,            0.004258,            0.004258
