               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  22,            0.040576,            0.011071,          0.00097648,             0.87772,             0.83969,             0.88823,             0.43202,            0.039245,           0.0091985,          0.00083335,            0.009307,            0.009307,            0.009307
                  23,            0.040054,            0.011065,          0.00084403,             0.88802,             0.87519,             0.91302,             0.43027,            0.039147,           0.0090506,          0.00058149,            0.009274,            0.009274,            0.009274
                  24,            0.040365,            0.011064,          0.00093075,             0.86879,             0.87356,             0.90172,             0.41397,            0.039813,           0.0091722,          0.00054919,            0.009241,            0.009241,            0.009241
                  25,            0.039782,            0.011083,          0.00088137,             0.83753,             0.81166,             0.84558,             0.37088,            0.041268,           0.0093257,          0.00086471,            0.009208,            0.009208,            0.009208
                  26,            0.040048,            0.011201,            0.001165,             0.87107,             0.87326,             0.88986,             0.42964,            0.039048,           0.0091362,          0.00068963,            0.009175,            0.009175,            0.009175
                  27,            0.039694,            0.011105,          0.00077274,             0.87039,             0.85835,             0.88406,             0.42383,            0.039435,           0.0090822,          0.00067858,            0.009142,            0.009142,            0.009142
                  28,            0.039454,            0.010955,          0.00087173,             0.86139,             0.86593,             0.89462,             0.42345,            0.038778,           0.0091579,          0.00082225,            0.009109,            0.009109,            0.009109
                  29,            0.039638,            0.011137,          0.00082463,             0.83875,             0.86598,             0.89867,             0.43446,            0.039047,           0.0090456,          0.00090449,            0.009076,            0.009076,            0.009076
                  30,            0.039839,            0.011211,          0.00098919,             0.86306,             0.86388,             0.90509,             0.44451,             0.03831,           0.0091096,          0.00075422,            0.009043,            0.009043,            0.009043
                  31,            0.039506,            0.010949,          0.00079784,             0.79961,             0.71746,             0.81915,             0.35249,            0.041681,           0.0094189,           0.0039221,             0.00901,             0.00901,             0.00901
                  32,            0.038932,            0.011134,           0.0006099,             0.86889,             0.87155,             0.90502,             0.43406,            0.038669,           0.0090284,          0.00076361,            0.008977,            0.008977,            0.008977
                  33,            0.038687,            0.010956,          0.00072515,             0.90435,              0.8967,             0.92222,             0.43735,            0.038637,           0.0090899,          0.00033307,            0.008944,            0.008944,            0.008944
                  34,            0.038885,            0.010967,          0.00090923,             0.87632,             0.84828,             0.90653,             0.45108,            0.037869,           0.0090598,           0.0010896,            0.008911,            0.008911,            0.008911
                  35,            0.039195,            0.010996,          0.00066635,             0.84265,              0.8556,              0.8887,             0.43105,            0.039451,           0.0091637,           0.0014937,            0.008878,            0.008878,            0.008878
                  36,            0.038659,            0.010855,          0.00050782,             0.86946,             0.88318,             0.91265,             0.44106,            0.038493,           0.0089787,          0.00062407,            0.008845,            0.008845,            0.008845
                  37,            0.038766,            0.010764,           0.0006046,             0.85628,             0.88418,             0.91504,             0.45235,            0.037353,           0.0089066,          0.00058104,            0.008812,            0.008812,            0.008812
                  38,            0.038574,            0.010797,          0.00077528,              0.8864,             0.85357,             0.91028,             0.41472,            0.039673,            0.009243,          0.00067118,            0.008779,            0.008779,            0.008779
                  39,            0.038671,            0.011008,          0.00042317,             0.85395,             0.88354,             0.91539,             0.43625,            0.038431,           0.0090891,          0.00040101,            0.008746,            0.008746,            0.008746
                  40,            0.038213,            0.010856,          0.00054472,             0.89218,             0.87862,             0.91465,             0.44081,            0.037567,           0.0090509,          0.00044533,            0.008713,            0.008713,            0.008713
                  41,            0.038273,            0.010621,          0.00052397,             0.90466,             0.85916,             0.91189,             0.45459,            0.037432,             0.00895,          0.00043401,             0.00868,             0.00868,             0.00868
                  42,             0.03791,            0.010683,          0.00040775,             0.88771,              0.8936,              0.9169,             0.44738,             0.03804,           0.0090703,          0.00034975,            0.008647,            0.008647,            0.008647
                  43,            0.038474,            0.010736,           0.0004799,             0.88001,              0.8499,             0.89308,             0.44045,            0.037897,           0.0090239,          0.00042579,            0.008614,            0.008614,            0.008614
                  44,            0.038116,            0.010874,          0.00054673,             0.90231,             0.87984,             0.92402,             0.43869,            0.038723,           0.0090579,          0.00042612,            0.008581,            0.008581,            0.008581
                  45,            0.038117,            0.010954,          0.00049331,             0.87715,             0.88326,             0.92402,             0.46025,            0.037522,           0.0089421,          0.00040233,            0.008548,            0.008548,            0.008548
                  46,            0.038208,            0.010744,          0.00062276,             0.88497,             0.87494,               0.905,             0.42733,            0.038304,           0.0090953,          0.00057563,            0.008515,            0.008515,            0.008515
                  47,            0.038075,             0.01067,          0.00039884,             0.89816,             0.87262,             0.92183,              0.4614,            0.037516,           0.0090004,          0.00028562,            0.008482,            0.008482,            0.008482
                  48,            0.037584,            0.010582,          0.00054821,             0.87773,             0.86597,             0.89809,             0.45668,            0.037734,           0.0089866,          0.00066384,            0.008449,            0.008449,            0.008449
                  49,            0.037956,            0.010686,          0.00062553,             0.88449,             0.86029,             0.90913,             0.44358,            0.038149,           0.0091248,          0.00051734,            0.008416,            0.008416,            0.008416
                  50,            0.037741,            0.010642,             0.00053,             0.89091,             0.89425,             0.92366,              0.4622,            0.037136,           0.0089302,          0.00048407,            0.008383,            0.008383,            0.008383
                  51,            0.037752,            0.010734,          0.00046034,             0.87948,             0.89418,             0.91537,             0.45547,             0.03739,            0.009041,          0.00031833,             0.00835,             0.00835,             0.00835
                  52,             0.03757,            0.010635,          0.00037196,             0.87647,             0.87599,             0.90795,             0.44953,             0.03713,           0.0089561,          0.00044226,            0.008317,            0.008317,            0.008317
                  53,            0.037396,            0.010776,          0.00038182,             0.90477,             0.89605,             0.93501,             0.46215,            0.037194,           0.0089749,          0.00028507,            0.008284,            0.008284,            0.008284
                  54,            0.037537,            0.010521,          0.00055773,             0.89747,             0.84469,             0.89352,             0.42101,            0.039006,           0.0091699,          0.00048734,            0.008251,            0.008251,            0.008251
                  55,            0.037637,            0.010868,          0.00043939,             0.89445,             0.89854,             0.92856,             0.46277,            0.037725,           0.0089333,          0.00037673,            0.008218,            0.008218,            0.008218
                  56,            0.037487,            0.010849,          0.00058552,             0.87628,             0.86044,             0.89969,             0.44101,            0.038088,           0.0089741,          0.00054523,            0.008185,            0.008185,            0.008185
                  57,            0.037553,            0.010966,          0.00052289,             0.89639,             0.87764,             0.92768,             0.45892,            0.037788,            0.009029,          0.00050559,            0.008152,            0.008152,            0.008152
                  58,            0.037692,            0.010515,          0.00038658,             0.87189,             0.87012,             0.89935,             0.44396,            0.038211,           0.0090801,          0.00066224,            0.008119,            0.008119,            0.008119
                  59,            0.037346,            0.010848,          0.00045294,             0.85569,             0.86865,              0.8923,             0.44859,            0.037307,           0.0090077,          0.00057684,            0.008086,            0.008086,            0.008086
                  60,            0.037301,            0.010933,          0.00035142,             0.88913,              0.8847,             0.92242,             0.45818,            0.037302,           0.0088986,          0.00025991,            0.008053,            0.008053,            0.008053
                  61,             0.03715,            0.010683,          0.00040975,             0.89222,              0.8546,             0.90722,             0.45844,            0.037424,           0.0089782,          0.00053456,             0.00802,             0.00802,             0.00802
                  62,            0.037073,            0.010825,          0.00037571,             0.89191,             0.88764,             0.91107,             0.44732,            0.038248,           0.0090342,          0.00028558,            0.007987,            0.007987,            0.007987
                  63,            0.037183,            0.010613,          0.00058833,             0.87494,             0.88187,             0.91667,             0.44353,            0.038432,           0.0091197,          0.00046079,            0.007954,            0.007954,            0.007954
                  64,            0.036789,            0.010538,          0.00044622,             0.88977,             0.87797,             0.91953,             0.46648,             0.03757,           0.0089842,          0.00038086,            0.007921,            0.007921,            0.007921
                  65,            0.036592,            0.010727,          0.00038802,               0.892,             0.85101,             0.91661,             0.44872,            0.037335,           0.0090479,          0.00057415,            0.007888,            0.007888,            0.007888
                  66,            0.036559,            0.010711,          0.00049845,             0.87622,             0.90169,             0.90741,              0.4651,            0.037185,           0.0089034,          0.00031836,            0.007855,            0.007855,            0.007855
                  67,            0.036749,            0.010708,          0.00041084,             0.91524,             0.85063,             0.91883,             0.47141,            0.036611,           0.0088979,          0.00037026,            0.007822,            0.007822,            0.007822
                  68,            0.036945,            0.010751,          0.00037153,             0.91471,             0.86723,             0.93113,             0.45915,            0.037379,           0.0089847,          0.00033477,            0.007789,            0.007789,            0.007789
                  69,            0.036456,            0.010396,          0.00032028,             0.91145,             0.90421,             0.93448,             0.46807,             0.03711,           0.0089463,          0.00021924,            0.007756,            0.007756,            0.007756
                  70,            0.036821,            0.010752,          0.00039049,             0.88906,             0.90165,             0.91612,             0.48553,            0.036447,           0.0088442,          0.00023393,            0.007723,            0.007723,            0.007723
                  71,            0.036643,              0.0106,          0.00040763,             0.89545,              0.8912,             0.91931,             0.47029,            0.037352,           0.0089558,          0.00030803,             0.00769,             0.00769,             0.00769
                  72,            0.036353,             0.01072,          0.00036837,             0.88747,             0.90898,             0.92109,             0.45979,            0.036858,           0.0089827,           0.0002964,            0.007657,            0.007657,            0.007657
                  73,             0.03649,            0.010746,          0.00036552,             0.88697,             0.91426,             0.92799,             0.46271,            0.036434,           0.0088791,          0.00021877,            0.007624,            0.007624,            0.007624
                  74,            0.036367,            0.010452,          0.00024616,             0.90586,             0.88586,             0.91969,              0.4556,            0.037066,           0.0089828,          0.00021106,            0.007591,            0.007591,            0.007591
                  75,            0.036235,            0.010589,          0.00030743,              0.8911,             0.89537,             0.92215,             0.46146,            0.037328,           0.0089438,          0.00021906,            0.007558,            0.007558,            0.007558
                  76,            0.036347,            0.010372,          0.00030783,             0.90102,             0.88714,             0.93444,             0.45922,            0.037469,           0.0088919,          0.00022232,            0.007525,            0.007525,            0.007525
                  77,            0.036309,            0.010599,           0.0003667,             0.87635,             0.85769,             0.90237,             0.45235,            0.037239,           0.0089846,          0.00034612,            0.007492,            0.007492,            0.007492
                  78,            0.036096,            0.010255,          0.00036042,             0.90772,             0.87782,              0.9211,             0.45261,            0.037418,            0.009031,          0.00029283,            0.007459,            0.007459,            0.007459
                  79,            0.035757,             0.01051,          0.00041242,             0.89206,             0.90976,             0.91801,             0.45299,            0.037522,           0.0089979,          0.00034863,            0.007426,            0.007426,            0.007426
                  80,            0.035703,            0.010395,          0.00025528,             0.89806,              0.9035,             0.93486,             0.47408,            0.036685,           0.0088542,          0.00021647,            0.007393,            0.007393,            0.007393
                  81,            0.035892,            0.010574,           0.0003663,             0.90619,             0.87364,             0.91405,             0.44944,            0.037415,            0.008913,          0.00020407,             0.00736,             0.00736,             0.00736
                  82,            0.036043,            0.010399,          0.00038315,             0.84758,             0.91345,             0.90115,             0.44189,            0.037484,           0.0089743,          0.00033236,            0.007327,            0.007327,            0.007327
                  83,            0.035607,            0.010441,          0.00028155,              0.9003,             0.88296,             0.92282,             0.46708,            0.037349,           0.0089523,          0.00024904,            0.007294,            0.007294,            0.007294
                  84,            0.035765,            0.010448,          0.00024954,              0.8754,             0.89851,             0.91514,             0.46612,            0.037069,           0.0089618,          0.00020279,            0.007261,            0.007261,            0.007261
                  85,             0.03594,             0.01074,          0.00028181,             0.89606,             0.91102,             0.93131,             0.45828,            0.037352,           0.0089408,          0.00029355,            0.007228,            0.007228,            0.007228
                  86,            0.035751,            0.010335,          0.00043939,             0.91267,             0.87584,             0.92825,              0.4512,             0.03738,           0.0090314,          0.00022339,            0.007195,            0.007195,            0.007195
                  87,             0.03561,            0.010345,          0.00029137,              0.8686,             0.90606,             0.91717,             0.43113,            0.037785,           0.0090141,          0.00022852,            0.007162,            0.007162,            0.007162
                  88,              0.0356,            0.010525,          0.00034458,             0.91105,             0.87953,             0.91939,             0.45603,            0.037466,           0.0089912,          0.00020353,            0.007129,            0.007129,            0.007129
                  89,            0.036012,            0.010498,          0.00025362,             0.89942,             0.88463,             0.91966,             0.45055,             0.03786,           0.0090562,           0.0002088,            0.007096,            0.007096,            0.007096
                  90,            0.035262,            0.010521,          0.00023423,             0.87237,             0.88566,              0.9089,             0.44597,            0.037362,           0.0089885,          0.00027173,            0.007063,            0.007063,            0.007063
                  91,            0.035439,            0.010126,          0.00026583,             0.88709,             0.86567,             0.91353,             0.46176,            0.036979,            0.008964,          0.00020011,             0.00703,             0.00703,             0.00703
                  92,            0.035601,            0.010556,          0.00033465,              0.8856,             0.87805,             0.91133,              0.4582,            0.037513,           0.0089549,          0.00043522,            0.006997,            0.006997,            0.006997
                  93,            0.035241,            0.010558,          0.00028106,             0.88647,             0.89962,             0.91345,             0.46191,            0.036942,           0.0089418,          0.00023565,            0.006964,            0.006964,            0.006964
                  94,            0.035396,            0.010399,          0.00027658,             0.87744,              0.9044,             0.91421,             0.45223,            0.037289,           0.0091065,          0.00019413,            0.006931,            0.006931,            0.006931
                  95,            0.035346,             0.01034,          0.00028216,             0.87868,             0.89192,              0.9039,             0.44633,            0.037185,           0.0089423,          0.00019051,            0.006898,            0.006898,            0.006898
                  96,            0.035095,            0.010219,          0.00033994,             0.87984,             0.89946,              0.9233,             0.45517,            0.037104,           0.0090573,          0.00022504,            0.006865,            0.006865,            0.006865
                  97,            0.035016,            0.010408,           0.0004241,             0.88811,             0.90823,             0.92033,             0.45661,            0.037802,           0.0090417,          0.00019587,            0.006832,            0.006832,            0.006832
                  98,            0.035034,            0.010245,          0.00038416,             0.88972,             0.88192,             0.91128,             0.46289,             0.03732,           0.0090209,          0.00021368,            0.006799,            0.006799,            0.006799
                  99,            0.034962,            0.010531,          0.00031101,             0.90887,             0.91612,             0.93473,              0.4696,            0.037196,           0.0089626,          0.00023569,            0.006766,            0.006766,            0.006766
                 100,            0.034892,            0.010185,          0.00027579,             0.89644,             0.89766,             0.92372,             0.46537,            0.037289,           0.0090579,          0.00019036,            0.006733,            0.006733,            0.006733
                 101,            0.035366,            0.010391,          0.00028388,             0.88019,             0.91246,             0.91813,             0.46428,            0.036976,           0.0089931,          0.00022441,              0.0067,              0.0067,              0.0067
                 102,            0.035316,             0.01045,          0.00033873,             0.89441,             0.90274,             0.91925,              0.4731,            0.036547,           0.0089233,          0.00021204,            0.006667,            0.006667,            0.006667
                 103,            0.035035,            0.010063,          0.00044029,             0.89327,             0.90736,             0.92239,             0.46075,            0.037388,           0.0089851,          0.00019356,            0.006634,            0.006634,            0.006634
                 104,            0.034992,             0.01033,          0.00035059,             0.89989,             0.91079,             0.92115,             0.46353,            0.037055,           0.0089694,          0.00018176,            0.006601,            0.006601,            0.006601
                 105,            0.034856,            0.010307,          0.00035773,              0.8827,             0.89904,             0.91509,              0.4644,            0.037069,           0.0089551,          0.00019009,            0.006568,            0.006568,            0.006568
                 106,            0.034417,            0.010428,          0.00033279,             0.88995,              0.8952,             0.90376,             0.45901,            0.036827,           0.0088915,          0.00017632,            0.006535,            0.006535,            0.006535
                 107,            0.034528,            0.010112,          0.00034312,             0.87061,             0.89365,             0.90386,              0.4597,            0.037616,           0.0090378,          0.00018833,            0.006502,            0.006502,            0.006502
                 108,            0.034479,            0.010257,           0.0002405,             0.88151,             0.92065,             0.91984,             0.46674,            0.037274,            0.009002,          0.00019777,            0.006469,            0.006469,            0.006469
                 109,            0.034487,            0.010266,          0.00021878,             0.88117,             0.88189,             0.89641,             0.45043,            0.036957,           0.0089666,          0.00019865,            0.006436,            0.006436,            0.006436
                 110,            0.034456,             0.01008,           0.0002347,             0.89424,              0.8823,             0.91584,             0.45697,            0.037593,           0.0090102,          0.00022901,            0.006403,            0.006403,            0.006403
                 111,            0.034439,            0.010125,          0.00023881,             0.87894,              0.8885,             0.90421,             0.46244,            0.037174,           0.0089997,          0.00016018,             0.00637,             0.00637,             0.00637
                 112,             0.03443,            0.010147,          0.00021152,             0.89128,             0.89591,             0.90366,             0.45934,            0.037111,           0.0089654,          0.00016341,            0.006337,            0.006337,            0.006337
                 113,            0.034126,            0.010073,          0.00023882,             0.86506,             0.90624,             0.90016,             0.46195,            0.036976,           0.0089461,          0.00015832,            0.006304,            0.006304,            0.006304
                 114,            0.033992,            0.010112,          0.00023326,              0.8885,             0.90345,             0.90224,             0.46119,            0.037172,           0.0089833,          0.00017062,            0.006271,            0.006271,            0.006271
                 115,            0.034147,             0.01023,          0.00022518,              0.9057,               0.891,             0.91803,             0.46011,            0.036812,           0.0089456,          0.00015257,            0.006238,            0.006238,            0.006238
                 116,            0.033557,            0.009937,          0.00019027,             0.88718,             0.89989,             0.91582,             0.45809,            0.037037,           0.0090061,          0.00015801,            0.006205,            0.006205,            0.006205
                 117,            0.033946,             0.01018,          0.00020511,             0.90413,             0.88554,             0.91816,              0.4628,            0.037081,           0.0090214,          0.00016655,            0.006172,            0.006172,            0.006172
                 118,            0.033922,           0.0099784,          0.00031482,             0.89183,             0.91383,             0.92647,             0.45834,            0.037335,           0.0090794,          0.00016538,            0.006139,            0.006139,            0.006139
                 119,            0.034023,           0.0099778,          0.00035435,             0.91034,             0.86429,             0.91976,             0.46435,            0.036945,           0.0090531,          0.00016692,            0.006106,            0.006106,            0.006106
                 120,            0.033758,             0.01008,          0.00037269,             0.87882,             0.89562,             0.91583,              0.4684,            0.036979,           0.0090367,          0.00017301,            0.006073,            0.006073,            0.006073
