               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.028541,            0.051339,                   0,             0.96141,             0.94868,             0.98128,             0.73297,            0.023811,            0.031676,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.028908,            0.051169,                   0,             0.96751,             0.92962,              0.9773,             0.74862,            0.022571,            0.031661,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.029049,            0.053861,                   0,              0.9623,             0.93564,             0.97599,              0.7611,            0.023418,             0.03088,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.026641,            0.056117,                   0,             0.97129,             0.94263,             0.97881,             0.73949,            0.024631,            0.033485,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.029416,            0.055631,                   0,             0.95731,             0.95348,             0.98175,             0.72586,            0.023345,            0.030401,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.028324,            0.053146,                   0,             0.96945,             0.95015,             0.98136,             0.75333,            0.021868,            0.029943,                   0,            0.008581,            0.008581,            0.008581
                  45,             0.02987,            0.056563,                   0,             0.96876,             0.91935,             0.97439,             0.76947,            0.021691,            0.030797,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.028962,            0.057031,                   0,             0.95523,             0.93402,             0.97686,             0.76687,            0.022321,            0.031518,                   0,            0.008515,            0.008515,            0.008515
                  47,             0.02584,            0.054394,                   0,             0.96196,             0.92699,             0.97219,             0.74496,            0.023681,            0.033938,                   0,            0.008482,            0.008482,            0.008482
                  48,             0.02732,            0.050368,                   0,             0.96272,             0.90868,             0.97411,             0.73374,            0.024572,            0.032646,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.026847,            0.054075,                   0,             0.96405,             0.94381,             0.97691,             0.75622,            0.022938,            0.031598,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.025054,            0.048982,                   0,             0.96965,             0.93679,             0.97508,             0.76478,             0.02163,             0.03137,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.025505,            0.057313,                   0,             0.96906,             0.94428,             0.97792,             0.76413,            0.022184,            0.031841,                   0,             0.00835,             0.00835,             0.00835
