               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.03842,            0.020069,            0.003986,             0.82697,              0.7618,             0.82223,             0.36346,            0.042656,             0.01832,           0.0058131,             0.00307,             0.00307,             0.00307
                  37,            0.038155,            0.020125,            0.003837,               0.751,             0.82879,             0.83264,             0.37352,            0.042548,            0.018297,           0.0061579,            0.002872,            0.002872,            0.002872
                  38,            0.038233,            0.020901,           0.0039107,             0.79133,             0.77878,             0.81222,             0.37124,            0.041944,            0.018313,           0.0067298,            0.002674,            0.002674,            0.002674
                  39,            0.037635,            0.019775,           0.0031995,              0.8018,             0.80494,             0.82833,             0.37103,            0.042021,            0.018105,            0.005774,            0.002476,            0.002476,            0.002476
                  40,            0.037299,            0.020084,           0.0032796,             0.80435,             0.75251,             0.80479,             0.37058,            0.041891,             0.01822,           0.0064027,            0.002278,            0.002278,            0.002278
                  41,            0.037603,            0.020104,           0.0029777,             0.84766,             0.77019,             0.82852,             0.37211,            0.042417,            0.018208,           0.0058891,             0.00208,             0.00208,             0.00208
                  42,            0.037149,            0.019839,           0.0030353,             0.81438,             0.77757,             0.82376,             0.37664,            0.041806,            0.018044,           0.0065437,            0.001882,            0.001882,            0.001882
                  43,            0.036635,            0.019472,           0.0032501,             0.80837,             0.79295,             0.83829,             0.37185,            0.041988,            0.018415,           0.0054067,            0.001684,            0.001684,            0.001684
                  44,            0.036774,            0.019869,           0.0032966,             0.76459,             0.81865,             0.81602,             0.38159,            0.041869,            0.018108,           0.0062543,            0.001486,            0.001486,            0.001486
                  45,            0.036688,            0.019524,             0.00287,              0.8386,             0.76793,             0.83237,             0.37963,            0.041942,            0.018099,               0.006,            0.001288,            0.001288,            0.001288
                  46,            0.036443,            0.019951,           0.0028143,             0.83553,             0.76614,             0.83132,             0.37881,             0.04177,            0.018078,           0.0061063,             0.00109,             0.00109,             0.00109
                  47,            0.036193,            0.019723,           0.0026661,             0.81379,             0.75734,             0.81886,             0.37946,            0.041839,             0.01815,           0.0061477,            0.000892,            0.000892,            0.000892
                  48,            0.035748,            0.019562,           0.0023557,             0.83388,             0.79022,             0.84247,             0.38545,            0.041666,            0.018019,           0.0057742,            0.000694,            0.000694,            0.000694
                  49,            0.035312,            0.018914,           0.0022934,             0.83818,              0.7724,              0.8327,             0.37887,            0.041727,            0.018147,           0.0061194,            0.000496,            0.000496,            0.000496
