               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  22,             0.04287,            0.021515,           0.0053564,             0.81705,             0.78806,             0.85364,             0.37257,            0.041998,            0.016488,           0.0071124,            0.005842,            0.005842,            0.005842
                  23,            0.042937,            0.022417,           0.0059483,             0.82957,             0.81757,             0.86985,             0.37827,              0.0419,             0.01655,           0.0067195,            0.005644,            0.005644,            0.005644
                  24,            0.042426,            0.021444,           0.0051981,             0.78937,             0.82048,             0.83861,             0.39039,            0.041351,            0.016335,           0.0063214,            0.005446,            0.005446,            0.005446
                  25,            0.041534,            0.020663,           0.0055271,             0.82361,             0.83116,             0.86609,             0.39593,            0.041409,            0.016329,           0.0059227,            0.005248,            0.005248,            0.005248
                  26,            0.041429,            0.021392,           0.0048375,             0.81242,             0.81632,             0.86318,             0.39747,             0.04128,            0.016376,           0.0067636,             0.00505,             0.00505,             0.00505
                  27,            0.041284,            0.021409,            0.005276,              0.8216,             0.81389,             0.85893,             0.38139,            0.041502,             0.01647,           0.0062109,            0.004852,            0.004852,            0.004852
                  28,            0.040906,            0.020914,           0.0048124,             0.87449,             0.78986,             0.86496,             0.37403,             0.04188,            0.016416,           0.0067662,            0.004654,            0.004654,            0.004654
                  29,            0.040878,             0.02115,           0.0049693,              0.8193,             0.82043,             0.86953,             0.39808,            0.040614,            0.016337,           0.0067698,            0.004456,            0.004456,            0.004456
                  30,            0.040555,            0.021221,           0.0048592,             0.82968,              0.8185,             0.86569,             0.40101,            0.040815,            0.016277,           0.0063992,            0.004258,            0.004258,            0.004258
                  31,            0.040242,             0.02093,           0.0052041,             0.84069,             0.75549,             0.82644,             0.36974,            0.041875,            0.016493,           0.0059836,             0.00406,             0.00406,             0.00406
                  32,            0.039887,            0.021317,           0.0042787,             0.81775,             0.83329,             0.86155,             0.38702,            0.040959,            0.016284,           0.0063518,            0.003862,            0.003862,            0.003862
                  33,            0.040073,            0.020897,            0.004808,             0.84514,             0.82307,             0.86459,             0.39635,             0.04041,            0.016254,           0.0060796,            0.003664,            0.003664,            0.003664
                  34,            0.038671,            0.020778,           0.0040474,             0.83365,             0.81034,             0.86014,             0.38615,            0.040937,            0.016344,            0.007021,            0.003466,            0.003466,            0.003466
                  35,            0.038818,            0.020533,           0.0042601,              0.8484,             0.80902,             0.86587,             0.40146,            0.040239,            0.016216,           0.0058806,            0.003268,            0.003268,            0.003268
                  36,            0.038838,            0.020644,           0.0036984,             0.82712,             0.81874,             0.85715,             0.38862,            0.040316,            0.016342,           0.0059369,             0.00307,             0.00307,             0.00307
                  37,            0.039136,            0.020674,           0.0040998,             0.85778,             0.80778,             0.86478,             0.39148,            0.040794,             0.01644,           0.0063783,            0.002872,            0.002872,            0.002872
                  38,            0.038593,            0.021054,            0.003561,              0.8655,             0.79878,             0.87712,             0.40748,            0.040518,            0.016276,           0.0056605,            0.002674,            0.002674,            0.002674
                  39,            0.038495,            0.019919,           0.0037882,             0.87032,             0.80036,             0.87495,             0.40878,            0.040151,            0.016229,           0.0056761,            0.002476,            0.002476,            0.002476
                  40,            0.037933,            0.020424,           0.0033997,             0.82081,             0.83208,             0.86321,             0.39694,            0.040178,            0.016319,           0.0064248,            0.002278,            0.002278,            0.002278
                  41,            0.037687,             0.01992,           0.0031742,             0.84055,             0.84131,             0.86844,             0.40468,            0.040198,             0.01625,           0.0060565,             0.00208,             0.00208,             0.00208
                  42,            0.037289,            0.020107,           0.0032911,             0.84885,             0.83999,             0.88545,             0.40132,            0.040212,            0.016201,           0.0057776,            0.001882,            0.001882,            0.001882
                  43,            0.037306,            0.019834,           0.0033281,             0.84933,             0.79925,             0.86125,             0.40146,            0.040307,            0.016175,           0.0063489,            0.001684,            0.001684,            0.001684
                  44,            0.037335,             0.01974,            0.003487,             0.87462,              0.8145,             0.86896,             0.41217,            0.040116,            0.016222,           0.0061004,            0.001486,            0.001486,            0.001486
                  45,            0.037328,              0.0203,           0.0032828,             0.82225,             0.82833,              0.8698,             0.40641,            0.039821,            0.016129,           0.0055486,            0.001288,            0.001288,            0.001288
                  46,            0.036813,            0.020035,           0.0030612,             0.86748,             0.80347,             0.87094,             0.40965,            0.040065,            0.016166,           0.0058083,             0.00109,             0.00109,             0.00109
                  47,            0.036457,            0.019862,           0.0025765,             0.85238,             0.80196,             0.83974,             0.38784,            0.039897,            0.016202,           0.0058743,            0.000892,            0.000892,            0.000892
                  48,             0.03594,            0.019802,           0.0029856,             0.87514,             0.80748,             0.87154,             0.40571,            0.039966,            0.016207,           0.0057055,            0.000694,            0.000694,            0.000694
                  49,            0.035659,            0.019396,           0.0027413,             0.87743,             0.79954,             0.87894,             0.41512,            0.039737,            0.016145,           0.0055276,            0.000496,            0.000496,            0.000496
