               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10888,            0.037416,            0.042643,             0.39721,             0.20341,             0.11275,            0.028506,            0.078153,            0.024175,            0.034867,            0.070385,           0.0032906,           0.0032906
                   1,            0.079262,             0.02856,            0.028899,             0.36487,             0.37063,            0.093374,             0.02163,            0.086027,             0.01704,            0.021267,            0.040253,           0.0064928,           0.0064928
                   2,            0.075378,            0.025131,            0.021081,             0.47401,             0.43762,             0.21581,            0.064676,            0.078307,            0.017127,            0.014732,           0.0099903,            0.009563,            0.009563
                   3,            0.069374,            0.024872,            0.016094,             0.52782,             0.46316,             0.29391,              0.1004,            0.065471,            0.018106,            0.011491,            0.009406,            0.009406,            0.009406
                   4,            0.062969,            0.024366,            0.013714,             0.71037,             0.48438,             0.49172,             0.16717,            0.057784,            0.018046,            0.011031,            0.009406,            0.009406,            0.009406
                   5,            0.057403,            0.024001,            0.013077,             0.78391,             0.52863,             0.62356,             0.22215,            0.054165,            0.018601,            0.010099,            0.009208,            0.009208,            0.009208
                   6,            0.055488,            0.023585,            0.011846,             0.79457,             0.53771,             0.65632,             0.22705,            0.051905,            0.017994,            0.010144,             0.00901,             0.00901,             0.00901
                   7,            0.053922,              0.0241,            0.011105,             0.81407,             0.58434,             0.75385,             0.28623,            0.049084,            0.017075,           0.0092709,            0.008812,            0.008812,            0.008812
                   8,            0.052106,            0.023015,            0.011213,             0.62931,             0.78637,             0.76577,             0.28819,            0.050162,            0.017438,            0.008231,            0.008614,            0.008614,            0.008614
                   9,            0.051147,            0.022734,            0.010274,             0.67632,              0.7476,             0.72297,             0.25734,            0.050122,            0.017778,           0.0085612,            0.008416,            0.008416,            0.008416
                  10,            0.049797,            0.023644,           0.0098183,             0.77051,             0.78319,             0.79856,             0.32127,             0.04644,            0.017065,             0.01074,            0.008218,            0.008218,            0.008218
                  11,            0.049379,            0.023372,           0.0090468,             0.77108,             0.75481,             0.77773,             0.32717,            0.046735,            0.017169,           0.0093263,             0.00802,             0.00802,             0.00802
                  12,            0.048963,            0.022807,           0.0079691,             0.73492,             0.74652,             0.77683,             0.31128,            0.047279,            0.017053,           0.0075465,            0.007822,            0.007822,            0.007822
                  13,            0.048284,            0.022016,           0.0069221,              0.8313,             0.74886,             0.81766,             0.34975,            0.044049,            0.016979,           0.0070489,            0.007624,            0.007624,            0.007624
                  14,             0.04718,            0.022404,           0.0078025,             0.77489,             0.79357,             0.81512,             0.34368,            0.044358,            0.017305,           0.0069779,            0.007426,            0.007426,            0.007426
                  15,            0.046847,            0.022791,           0.0070472,             0.84378,             0.77069,             0.83146,             0.35098,            0.042803,            0.016751,           0.0065717,            0.007228,            0.007228,            0.007228
