               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11308,            0.083888,                   0,             0.16378,             0.21098,            0.081481,            0.019705,            0.095017,            0.072753,                   0,              0.0838,              0.0018,              0.0018
                   1,            0.089295,             0.10069,                   0,             0.21411,             0.57561,             0.24781,            0.067554,            0.083299,             0.34211,                   0,            0.066688,           0.0036878,           0.0036878
                   2,            0.074713,            0.078318,                   0,             0.24508,             0.73044,             0.25816,            0.094167,            0.076796,            0.083483,                   0,            0.049563,            0.005563,            0.005563
                   3,            0.078148,            0.068765,                   0,             0.36863,             0.61463,              0.4091,             0.13791,            0.076673,            0.050601,                   0,            0.032426,           0.0074258,           0.0074258
                   4,            0.071204,             0.06567,                   0,             0.38008,             0.60976,              0.4317,             0.12592,            0.077648,            0.053497,                   0,            0.015276,           0.0092759,           0.0092759
                   5,            0.067771,            0.071757,                   0,             0.55834,             0.60126,             0.62414,             0.23459,            0.068406,            0.047194,                   0,            0.009835,            0.009835,            0.009835
                   6,            0.063936,            0.070697,                   0,             0.47003,             0.72574,             0.60635,             0.20052,            0.061114,             0.04973,                   0,            0.009835,            0.009835,            0.009835
                   7,             0.05558,            0.065771,                   0,              0.4703,             0.79268,             0.65555,             0.27626,            0.050753,            0.051467,                   0,            0.009802,            0.009802,            0.009802
                   8,            0.051799,             0.06779,                   0,             0.61234,                 0.8,              0.7659,             0.34235,            0.050119,            0.050831,                   0,            0.009769,            0.009769,            0.009769
                   9,            0.047587,             0.05567,                   0,             0.57773,             0.79512,             0.73087,             0.37717,            0.050038,            0.045982,                   0,            0.009736,            0.009736,            0.009736
                  10,            0.045234,            0.060699,                   0,             0.88279,             0.89092,             0.93259,             0.44872,            0.037708,            0.041769,                   0,            0.009703,            0.009703,            0.009703
                  11,            0.045709,            0.057612,                   0,             0.90017,              0.9122,             0.94851,             0.49788,            0.038496,            0.039904,                   0,             0.00967,             0.00967,             0.00967
                  12,             0.04264,            0.067332,                   0,             0.89569,             0.90055,             0.95427,             0.55734,            0.037756,            0.037955,                   0,            0.009637,            0.009637,            0.009637
                  13,            0.038303,            0.061422,                   0,             0.92005,              0.9122,             0.96201,             0.62978,            0.029737,            0.039188,                   0,            0.009604,            0.009604,            0.009604
                  14,            0.038763,            0.062124,                   0,             0.81082,             0.86707,             0.90913,             0.53201,            0.038028,            0.041342,                   0,            0.009571,            0.009571,            0.009571
                  15,            0.039201,            0.061522,                   0,             0.88071,             0.91833,             0.94731,             0.60674,            0.030955,            0.037429,                   0,            0.009538,            0.009538,            0.009538
                  16,            0.037877,            0.055593,                   0,             0.94661,             0.93415,             0.97708,             0.59451,            0.031349,            0.036611,                   0,            0.009505,            0.009505,            0.009505
                  17,            0.039792,            0.064674,                   0,              0.9113,             0.90366,              0.9619,             0.65853,            0.029469,            0.037018,                   0,            0.009472,            0.009472,            0.009472
                  18,            0.037317,            0.056475,                   0,             0.94599,             0.93986,             0.97858,             0.64351,            0.029961,            0.035962,                   0,            0.009439,            0.009439,            0.009439
                  19,            0.034953,            0.060332,                   0,             0.96707,             0.93125,             0.97606,             0.64939,            0.033713,            0.037181,                   0,            0.009406,            0.009406,            0.009406
                  20,            0.035933,            0.056381,                   0,             0.93229,             0.94024,             0.97246,             0.64022,            0.032543,            0.036643,                   0,            0.009373,            0.009373,            0.009373
                  21,            0.034086,            0.054176,                   0,             0.94994,              0.9378,             0.97536,             0.70176,            0.023894,            0.034931,                   0,             0.00934,             0.00934,             0.00934
                  22,            0.030809,            0.060436,                   0,             0.95169,             0.93689,             0.97771,             0.71092,            0.024133,            0.036764,                   0,            0.009307,            0.009307,            0.009307
                  23,            0.030935,            0.056236,                   0,             0.95392,             0.93417,             0.97483,             0.68372,             0.02517,            0.036956,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.031633,            0.048892,                   0,             0.95736,             0.93097,             0.97623,             0.64128,            0.030023,             0.03705,                   0,            0.009241,            0.009241,            0.009241
                  25,            0.035498,             0.06008,                   0,             0.96158,                0.95,             0.98124,             0.71534,            0.023517,            0.034425,                   0,            0.009208,            0.009208,            0.009208
                  26,            0.031958,            0.058326,                   0,             0.94831,             0.93959,             0.97786,             0.63335,             0.02911,            0.036184,                   0,            0.009175,            0.009175,            0.009175
                  27,            0.033209,             0.05095,                   0,             0.95479,             0.94268,             0.98369,               0.698,            0.024354,            0.033843,                   0,            0.009142,            0.009142,            0.009142
                  28,            0.033088,            0.053382,                   0,             0.96198,             0.94634,             0.98375,             0.72328,            0.023782,            0.033401,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.033555,            0.061778,                   0,             0.94954,             0.94088,             0.97915,              0.6967,            0.025035,            0.034038,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.028764,            0.054496,                   0,             0.95281,             0.95244,             0.98287,             0.72541,            0.024049,            0.035869,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.029687,            0.050591,                   0,             0.95193,             0.96341,             0.98467,             0.66767,            0.025405,             0.03355,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.031414,             0.05718,                   0,             0.96185,             0.95312,             0.98241,             0.70914,            0.022759,            0.033448,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.030388,             0.05152,                   0,             0.96045,             0.94763,             0.98196,             0.74375,            0.024182,            0.035017,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.027368,            0.055013,                   0,             0.95479,             0.95298,             0.98454,             0.72279,            0.023658,            0.035671,                   0,            0.008911,            0.008911,            0.008911
                  35,             0.02863,            0.050346,                   0,               0.957,             0.95366,             0.98631,             0.71001,            0.023419,             0.03372,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.029729,            0.050837,                   0,             0.96426,             0.94878,             0.98379,             0.73268,            0.022784,            0.033226,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.028333,            0.048353,                   0,             0.95826,             0.95366,             0.97953,              0.7004,            0.024354,             0.03407,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.030316,            0.049668,                   0,             0.94464,             0.95488,             0.98364,             0.72469,              0.0232,            0.034367,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.028743,            0.051722,                   0,             0.95674,             0.95244,             0.98335,             0.71087,             0.02337,            0.033917,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027686,            0.051014,                   0,             0.94811,             0.95366,             0.97965,             0.72775,            0.023587,            0.034974,                   0,            0.008713,            0.008713,            0.008713
