               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.092521,            0.025598,            0.022076,             0.55505,             0.40862,             0.21078,            0.058179,            0.067424,            0.013216,           0.0075023,            0.070141,           0.0033177,           0.0033177
                   1,             0.06715,            0.015996,             0.00709,             0.72417,             0.45052,             0.44441,             0.15068,            0.059697,              0.0111,           0.0062775,            0.040009,           0.0065193,           0.0065193
                   2,            0.061884,            0.014022,            0.005966,             0.74164,             0.45655,             0.46904,             0.17091,            0.058935,            0.010433,           0.0052746,           0.0097455,            0.009589,            0.009589
                   3,            0.055591,            0.013284,           0.0051834,             0.89452,             0.57438,             0.65702,             0.26948,            0.046119,           0.0099816,           0.0038946,            0.009406,            0.009406,            0.009406
                   4,            0.051554,            0.012176,           0.0039169,             0.81341,             0.74771,             0.80529,             0.31215,            0.048873,           0.0097976,           0.0030069,            0.009406,            0.009406,            0.009406
                   5,            0.049414,            0.012057,           0.0032677,             0.78225,             0.76375,             0.81777,             0.33973,            0.045899,           0.0097104,           0.0022044,            0.009208,            0.009208,            0.009208
                   6,            0.046858,            0.011943,           0.0026951,             0.87567,             0.84506,             0.91098,              0.4017,            0.041997,           0.0094926,           0.0016059,             0.00901,             0.00901,             0.00901
                   7,            0.045654,             0.01194,           0.0024544,             0.84993,             0.85119,             0.89006,             0.38518,            0.041802,           0.0094297,           0.0015094,            0.008812,            0.008812,            0.008812
                   8,             0.04461,            0.011681,           0.0021438,             0.87114,             0.81317,             0.89483,             0.39379,            0.042842,           0.0092106,           0.0012954,            0.008614,            0.008614,            0.008614
                   9,             0.04395,            0.011352,           0.0016734,             0.70544,             0.80218,             0.72763,             0.32974,             0.04161,           0.0092588,           0.0010699,            0.008416,            0.008416,            0.008416
                  10,            0.043191,            0.011388,           0.0015595,             0.85641,             0.82608,             0.84677,              0.3805,            0.040034,           0.0092144,           0.0011732,            0.008218,            0.008218,            0.008218
                  11,            0.042643,            0.011588,           0.0016753,             0.88291,             0.83811,              0.9032,             0.41951,            0.041005,           0.0093057,           0.0015082,             0.00802,             0.00802,             0.00802
                  12,            0.042269,            0.011275,           0.0012981,             0.84912,             0.83037,             0.86989,             0.37352,             0.04011,            0.009322,           0.0012343,            0.007822,            0.007822,            0.007822
                  13,            0.041515,            0.011533,           0.0013126,             0.86755,             0.86453,             0.89909,             0.39363,            0.039646,            0.009181,           0.0013327,            0.007624,            0.007624,            0.007624
                  14,            0.041458,            0.011402,           0.0012984,             0.89831,             0.88455,             0.92835,             0.43878,            0.039056,           0.0091139,          0.00079537,            0.007426,            0.007426,            0.007426
                  15,            0.041313,            0.011255,           0.0010721,             0.88297,             0.89576,             0.93415,             0.43423,            0.038778,           0.0090001,          0.00082979,            0.007228,            0.007228,            0.007228
                  16,            0.040331,            0.011187,          0.00095807,             0.88907,             0.83015,              0.9072,             0.38817,            0.040439,           0.0091802,          0.00072807,             0.00703,             0.00703,             0.00703
                  17,            0.040453,            0.011266,          0.00098224,             0.87225,              0.8536,             0.88326,             0.38484,            0.039885,           0.0091082,           0.0011482,            0.006832,            0.006832,            0.006832
                  18,            0.039657,            0.011176,          0.00087634,             0.87765,             0.85201,              0.9023,             0.42662,            0.039386,           0.0092134,          0.00074377,            0.006634,            0.006634,            0.006634
                  19,            0.039634,            0.011254,          0.00076886,             0.90065,             0.87426,              0.9138,             0.43415,            0.038588,           0.0091057,           0.0007218,            0.006436,            0.006436,            0.006436
                  20,            0.039529,            0.011157,           0.0010337,             0.89074,             0.87943,             0.92312,             0.42731,            0.038536,           0.0092013,           0.0012278,            0.006238,            0.006238,            0.006238
                  21,            0.039618,            0.011162,          0.00081258,              0.8953,             0.87292,             0.91338,             0.40095,            0.039644,           0.0092199,          0.00047703,             0.00604,             0.00604,             0.00604
                  22,            0.039308,            0.011178,           0.0010118,             0.90679,             0.87462,             0.93591,             0.44375,            0.038652,           0.0091047,          0.00060038,            0.005842,            0.005842,            0.005842
                  23,            0.038786,            0.010874,           0.0007238,             0.91274,             0.86166,             0.92334,             0.44023,            0.037918,           0.0089881,          0.00047949,            0.005644,            0.005644,            0.005644
                  24,            0.038835,             0.01099,          0.00070204,              0.9217,             0.86123,             0.93059,             0.44051,            0.037803,            0.009032,          0.00042317,            0.005446,            0.005446,            0.005446
                  25,            0.038698,             0.01083,          0.00068825,             0.91449,             0.85533,             0.92498,             0.44126,            0.038626,           0.0090974,           0.0004504,            0.005248,            0.005248,            0.005248
                  26,            0.038279,            0.011003,          0.00064054,             0.89571,             0.88697,             0.92576,             0.43914,            0.037799,           0.0089657,          0.00041271,             0.00505,             0.00505,             0.00505
                  27,            0.038685,            0.010997,          0.00058521,             0.90797,             0.89947,              0.9465,             0.44047,            0.038431,             0.00895,          0.00039593,            0.004852,            0.004852,            0.004852
                  28,            0.038067,               0.011,          0.00062564,             0.88709,              0.8612,             0.91354,             0.43006,            0.037998,           0.0089799,          0.00041575,            0.004654,            0.004654,            0.004654
                  29,            0.038188,            0.010964,          0.00073186,             0.90817,             0.85557,             0.92982,             0.44287,            0.037786,            0.008931,          0.00034494,            0.004456,            0.004456,            0.004456
                  30,            0.037903,            0.010987,          0.00053421,             0.90091,             0.91145,             0.93927,             0.45013,            0.038166,           0.0089635,          0.00029179,            0.004258,            0.004258,            0.004258
                  31,            0.037541,            0.010744,          0.00069322,              0.9286,              0.8662,             0.93372,              0.4439,            0.037556,            0.008944,          0.00038199,             0.00406,             0.00406,             0.00406
                  32,            0.037785,            0.010719,          0.00047315,             0.89452,             0.88633,             0.93539,             0.45927,            0.037691,            0.008938,          0.00041457,            0.003862,            0.003862,            0.003862
                  33,            0.037079,            0.010791,          0.00044153,             0.91414,             0.89282,             0.94279,             0.46282,            0.037492,           0.0088933,          0.00034771,            0.003664,            0.003664,            0.003664
                  34,            0.036818,            0.010762,          0.00042392,             0.92594,             0.87795,             0.94065,             0.46055,            0.037538,           0.0088713,           0.0002061,            0.003466,            0.003466,            0.003466
                  35,            0.037029,            0.010864,          0.00036852,             0.88946,             0.89218,             0.92874,             0.45829,            0.037667,           0.0089688,          0.00037804,            0.003268,            0.003268,            0.003268
                  36,            0.036688,             0.01072,           0.0003429,              0.9054,             0.89205,             0.93107,             0.46165,            0.037555,            0.008867,           0.0002786,             0.00307,             0.00307,             0.00307
                  37,            0.036523,            0.010406,          0.00037317,             0.90981,             0.92147,             0.94328,               0.462,            0.037738,           0.0089495,          0.00026799,            0.002872,            0.002872,            0.002872
                  38,            0.036725,            0.010552,          0.00042837,             0.92202,             0.90736,             0.94314,             0.45329,             0.03781,           0.0090317,          0.00029512,            0.002674,            0.002674,            0.002674
                  39,             0.03652,            0.010698,          0.00047132,             0.91835,             0.89816,             0.93794,             0.46556,            0.037114,           0.0088528,          0.00032364,            0.002476,            0.002476,            0.002476
                  40,            0.036034,            0.010682,          0.00030871,             0.91914,             0.91274,             0.93872,             0.45632,            0.037413,           0.0089174,          0.00019182,            0.002278,            0.002278,            0.002278
                  41,             0.03636,            0.010525,          0.00026887,             0.90455,             0.90122,             0.93843,             0.45795,            0.037396,           0.0088462,          0.00025039,             0.00208,             0.00208,             0.00208
                  42,            0.035798,            0.010615,          0.00031042,             0.90079,             0.88367,             0.93196,             0.45643,            0.037129,           0.0088991,          0.00020686,            0.001882,            0.001882,            0.001882
                  43,            0.035541,            0.010581,          0.00022426,             0.92033,             0.88949,              0.9364,              0.4618,            0.036747,           0.0088029,          0.00021094,            0.001684,            0.001684,            0.001684
                  44,            0.035652,            0.010382,          0.00021958,             0.92911,             0.88928,             0.94204,             0.45811,            0.037166,           0.0089022,          0.00018612,            0.001486,            0.001486,            0.001486
