               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.041792,            0.021517,           0.0057119,             0.85526,             0.82019,             0.87515,             0.37847,            0.043494,            0.019143,           0.0056908,            0.005248,            0.005248,            0.005248
                  26,            0.041792,            0.020731,           0.0057034,             0.87845,             0.82718,             0.89981,             0.39387,            0.042078,            0.018454,           0.0049129,             0.00505,             0.00505,             0.00505
                  27,            0.041094,             0.02064,           0.0051678,              0.8358,             0.80701,             0.85764,              0.3676,            0.044661,            0.019322,           0.0059029,            0.004852,            0.004852,            0.004852
                  28,            0.041274,            0.021036,           0.0053569,             0.84539,              0.7914,             0.86007,             0.39633,            0.042219,            0.018553,           0.0055846,            0.004654,            0.004654,            0.004654
                  29,            0.041028,            0.020569,           0.0049642,             0.87783,              0.8367,              0.8973,              0.3848,            0.041391,            0.018445,           0.0052225,            0.004456,            0.004456,            0.004456
                  30,            0.040509,             0.02089,           0.0046219,             0.85173,             0.78931,             0.85077,              0.3769,            0.041972,            0.018649,           0.0053464,            0.004258,            0.004258,            0.004258
                  31,            0.040389,            0.021015,             0.00505,             0.84763,             0.82527,             0.87697,             0.40412,            0.041465,            0.018502,           0.0055839,             0.00406,             0.00406,             0.00406
                  32,            0.040201,             0.02031,           0.0047863,             0.82858,             0.84299,             0.88346,              0.4071,            0.041186,            0.018324,           0.0050709,            0.003862,            0.003862,            0.003862
                  33,            0.040619,            0.020773,           0.0046802,             0.83117,             0.84578,             0.88209,              0.4106,            0.041463,            0.018467,           0.0047098,            0.003664,            0.003664,            0.003664
                  34,            0.040021,            0.020671,           0.0045078,             0.86166,             0.81544,              0.8862,             0.40041,            0.042269,            0.018824,           0.0054585,            0.003466,            0.003466,            0.003466
                  35,            0.039393,            0.020912,           0.0050598,              0.8638,             0.81089,              0.8785,             0.40505,            0.040985,            0.018598,           0.0051791,            0.003268,            0.003268,            0.003268
                  36,            0.039182,            0.020453,           0.0038188,             0.83574,             0.82636,             0.87103,             0.39629,            0.041764,            0.018862,           0.0059817,             0.00307,             0.00307,             0.00307
                  37,            0.039073,            0.020342,           0.0041888,             0.84729,             0.81516,             0.88352,             0.40503,            0.041708,            0.018945,           0.0048739,            0.002872,            0.002872,            0.002872
                  38,            0.038611,            0.020427,           0.0039611,              0.8634,             0.82162,             0.87711,             0.41856,            0.041199,            0.018806,           0.0052164,            0.002674,            0.002674,            0.002674
                  39,            0.038489,             0.02059,           0.0035902,             0.86486,             0.81515,             0.87559,             0.40505,            0.041381,            0.018684,           0.0048753,            0.002476,            0.002476,            0.002476
                  40,             0.03826,            0.020031,           0.0034134,             0.86989,             0.81433,             0.88838,             0.40803,            0.041299,            0.018787,           0.0055351,            0.002278,            0.002278,            0.002278
                  41,            0.037807,            0.020344,           0.0036094,             0.87252,             0.82295,             0.87944,             0.40917,            0.040999,            0.018589,           0.0050207,             0.00208,             0.00208,             0.00208
                  42,             0.03784,            0.019752,           0.0036694,             0.84698,             0.82648,             0.88634,             0.41656,            0.040935,            0.018549,           0.0052763,            0.001882,            0.001882,            0.001882
                  43,            0.037337,            0.019714,           0.0036723,             0.86289,             0.83736,              0.8946,             0.42223,            0.040595,            0.018691,           0.0046307,            0.001684,            0.001684,            0.001684
                  44,            0.037107,            0.020009,           0.0034042,             0.88232,             0.83503,             0.89067,             0.41094,            0.040681,            0.018597,           0.0050378,            0.001486,            0.001486,            0.001486
                  45,            0.036925,            0.019859,           0.0031445,             0.86344,             0.84199,             0.89433,             0.41595,            0.040366,            0.018622,           0.0050887,            0.001288,            0.001288,            0.001288
                  46,            0.037409,            0.019989,           0.0030062,             0.84781,             0.82797,             0.87521,             0.41843,            0.040556,            0.018537,           0.0054525,             0.00109,             0.00109,             0.00109
                  47,            0.037124,             0.01962,           0.0030214,             0.87212,             0.81713,             0.88891,             0.42583,            0.040267,            0.018372,           0.0045739,            0.000892,            0.000892,            0.000892
                  48,            0.036157,            0.019676,           0.0029347,             0.87189,             0.83137,             0.88764,             0.41806,            0.040592,            0.018374,           0.0047144,            0.000694,            0.000694,            0.000694
                  49,             0.03596,            0.019617,           0.0026468,             0.87426,             0.83493,             0.88517,             0.42185,            0.040321,            0.018462,           0.0049492,            0.000496,            0.000496,            0.000496
